Image Filename,Page Number,Botanical Name,Common Name
043_siphium_perfoliatum_1.png,43,Siphium perfoliatum,Cup-Plant
043_siphium_perfoliatum_2.png,43,Siphium perfoliatum,Cup-Plant
044_smilacina_raceoscum_1.png,44,Smilacina raceoscum,False Solomons Sea
044_smilacina_raceoscum_2.png,44,Smilacina raceoscum,False Solomons Sea
044_smilacina_raceoscum_3.png,44,Smilacina raceoscum,False Solomons Sea
045_solidago_nemoralis_1.png,45,Solidago nemoralis,Gray Goldenrod
046_solidago_sempervirens_1.png,46,Solidago sempervirens,Goldenrod
046_solidago_sempervirens_2.png,46,Solidago sempervirens,Goldenrod
047_stokesia_laevis_1.png,47,Stokesia laevis,Stokes Aster
047_stokesia_laevis_2.png,47,Stokesia laevis,Stokes Aster
048_symphyotrichum_laeve_1.png,48,Symphyotrichum laeve,Smooth Aster
048_symphyotrichum_laeve_2.png,48,Symphyotrichum laeve,Smooth Aster
048_symphyotrichum_laeve_3.png,48,Symphyotrichum laeve,Smooth Aster
049_symphyotrichum_novae_1.png,49,Symphyotrichum novae,New England Aster
049_symphyotrichum_novae_2.png,49,Symphyotrichum novae,New England Aster
050_symphyotrichum_novi_1.png,50,Symphyotrichum novi,New York Aster
051_tiarella_cordifolia_1.png,51,Tiarella cordifolia,Foam Flower
052_verbena_hastata_1.png,52,Verbena hastata,Blue Vervain
052_verbena_hastata_2.png,52,Verbena hastata,Blue Vervain
052_verbena_hastata_3.png,52,Verbena hastata,Blue Vervain
053_vernonia_noveboracensis_1.png,53,Vernonia noveboracensis,New York Ironweed
053_vernonia_noveboracensis_2.png,53,Vernonia noveboracensis,New York Ironweed
054_veronicastrum_virginicum_1.png,54,Veronicastrum virginicum,Culvers Root
054_veronicastrum_virginicum_2.png,54,Veronicastrum virginicum,Culvers Root
056_athyrium_filix_1.png,56,Athyrium filix,Lady Fern
057_dryopteris_marginalis_1.png,57,Dryopteris marginalis,Marginal Woodland Fern
057_dryopteris_marginalis_2.png,57,Dryopteris marginalis,Marginal Woodland Fern
058_matteuccia_struthiopteris_1.png,58,Matteuccia struthiopteris,Ostrich Fern
058_matteuccia_struthiopteris_2.png,58,Matteuccia struthiopteris,Ostrich Fern
059_onoclea_sensibilis_1.png,59,Onoclea Sensibilis,Sensitive Fern
059_onoclea_sensibilis_2.png,59,Onoclea Sensibilis,Sensitive Fern
060_osmunda_cinnamomea_1.png,60,Osmunda cinnamomea,Cinnamon Fern
060_osmunda_cinnamomea_2.png,60,Osmunda cinnamomea,Cinnamon Fern
061_osmunda_regalis_1.png,61,Osmunda regalis,Royal Fern
061_osmunda_regalis_2.png,61,Osmunda regalis,Royal Fern
062_polystichum_acrostichoides_1.png,62,Polystichum acrostichoides,Christmas Fern
064_andropogon_gerardii_1.png,64,Andropogon gerardii,Big Bluestem
064_andropogon_gerardii_2.png,64,Andropogon gerardii,Big Bluestem
064_andropogon_gerardii_3.png,64,Andropogon gerardii,Big Bluestem
065_carex_amphibola_1.png,65,Carex amphibola,Creek Sedge
065_carex_amphibola_2.png,65,Carex amphibola,Creek Sedge
066_carex_crinita_1.png,66,Carex crinita,Fringed Sedge
066_carex_crinita_2.png,66,Carex crinita,Fringed Sedge
067_carex_grayi_1.png,67,Carex grayi,Gray Sedge
067_carex_grayi_2.png,67,Carex grayi,Gray Sedge
068_carex_laxiculmis_1.png,68,Carex laxiculmis,Creeping Sedge
069_carex_pensylvanica_1.png,69,Carex pensylvanica,Pennsylvania Sedge
069_carex_pensylvanica_2.png,69,Carex pensylvanica,Pennsylvania Sedge
069_carex_pensylvanica_3.png,69,Carex pensylvanica,Pennsylvania Sedge
070_carex_plantaginea_1.png,70,Carex plantaginea,Seersucker Sedge
070_carex_plantaginea_2.png,70,Carex plantaginea,Seersucker Sedge
071_carex_stipata_1.png,71,Carex stipata,Awl-fruited sedge
071_carex_stipata_2.png,71,Carex stipata,Awl-fruited sedge
072_carex_stricta_1.png,72,Carex stricta,Tussock Sedge
073_carex_vulpinoidea_1.png,73,Carex vulpinoidea,Fox Sedge
073_carex_vulpinoidea_2.png,73,Carex vulpinoidea,Fox Sedge
074_chasmanthium_latifolium_1.png,74,Chasmanthium latifolium,Northern Sea Oats
074_chasmanthium_latifolium_2.png,74,Chasmanthium latifolium,Northern Sea Oats
075_deshampsia_cespitosa_1.png,75,Deshampsia cespitosa,Tufted Hairgrass
075_deshampsia_cespitosa_2.png,75,Deshampsia cespitosa,Tufted Hairgrass
076_elymus_virginicus_1.png,76,Elymus virginicus,Virginia Wild Rye
076_elymus_virginicus_2.png,76,Elymus virginicus,Virginia Wild Rye
077_eragrostis_spectabilis_1.png,77,Eragrostis spectabilis,Purple Lovegrass
077_eragrostis_spectabilis_2.png,77,Eragrostis spectabilis,Purple Lovegrass
078_juncus_effusus_1.png,78,Juncus effusus,Soft rush
078_juncus_effusus_2.png,78,Juncus effusus,Soft rush
079_panicum_virgatum_1.png,79,Panicum virgatum,Switchgrass
079_panicum_virgatum_2.png,79,Panicum virgatum,Switchgrass
080_schizachyrium_scoparium_1.png,80,Schizachyrium scoparium,Little Bluestem
080_schizachyrium_scoparium_2.png,80,Schizachyrium scoparium,Little Bluestem
081_sorghastrum_nutans_1.png,81,Sorghastrum nutans,Indiangrass
081_sorghastrum_nutans_2.png,81,Sorghastrum nutans,Indiangrass
082_sporobolus_heterolepis_1.png,82,Sporobolus heterolepis,Prairie Dropseed
082_sporobolus_heterolepis_2.png,82,Sporobolus heterolepis,Prairie Dropseed
084_andromeda_polifolia_1.png,84,Andromeda polifolia,Bog Rosemary
085_aronia_arbutifolia_1.png,85,Aronia arbutifolia,Red Chokeberry
085_aronia_arbutifolia_2.png,85,Aronia arbutifolia,Red Chokeberry
086_aronia_melanocarpa_1.png,86,Aronia melanocarpa,Black Chokeberry
086_aronia_melanocarpa_2.png,86,Aronia melanocarpa,Black Chokeberry
086_aronia_melanocarpa_3.png,86,Aronia melanocarpa,Black Chokeberry
087_cephalanthus_occidentalis_1.png,87,Cephalanthus occidentalis,Buttonbush
087_cephalanthus_occidentalis_2.png,87,Cephalanthus occidentalis,Buttonbush
087_cephalanthus_occidentalis_3.png,87,Cephalanthus occidentalis,Buttonbush
088_clethra_alnifolia_1.png,88,Clethra alnifolia,Sweet Pepperbush
088_clethra_alnifolia_2.png,88,Clethra alnifolia,Sweet Pepperbush
088_clethra_alnifolia_3.png,88,Clethra alnifolia,Sweet Pepperbush
089_cornus_amomum_1.png,89,Cornus amomum,Silky Dogwood
089_cornus_amomum_2.png,89,Cornus amomum,Silky Dogwood
089_cornus_amomum_3.png,89,Cornus amomum,Silky Dogwood
090_cornus_racemosa_1.png,90,Cornus racemosa,Graystem Dogwood
090_cornus_racemosa_2.png,90,Cornus racemosa,Graystem Dogwood
090_cornus_racemosa_3.png,90,Cornus racemosa,Graystem Dogwood
091_cornus_sericea_1.png,91,Cornus sericea,Red-twig Dogwood
091_cornus_sericea_2.png,91,Cornus sericea,Red-twig Dogwood
091_cornus_sericea_3.png,91,Cornus sericea,Red-twig Dogwood
092_hamamelis_virginiana_1.png,92,Hamamelis Virginiana,Witchhazel
092_hamamelis_virginiana_2.png,92,Hamamelis Virginiana,Witchhazel
092_hamamelis_virginiana_3.png,92,Hamamelis Virginiana,Witchhazel
093_hydrangea_quercifolia_1.png,93,Hydrangea quercifolia,Oakleaf Hydrangea
094_ilex_glabra_1.png,94,Ilex glabra,Inkberry
094_ilex_glabra_2.png,94,Ilex glabra,Inkberry
095_ilex_verticillata_1.png,95,Ilex verticillata,Common Winterberry
095_ilex_verticillata_2.png,95,Ilex verticillata,Common Winterberry
095_ilex_verticillata_3.png,95,Ilex verticillata,Common Winterberry
096_itea_virginica_1.png,96,Itea virginica,Virginia Sweetspire
096_itea_virginica_2.png,96,Itea virginica,Virginia Sweetspire
097_kalmia_latifolia_1.png,97,Kalmia latifolia,Mountain Laurel
097_kalmia_latifolia_2.png,97,Kalmia latifolia,Mountain Laurel
098_leucothoe_racemosa_1.png,98,Leucothoe racemosa,Fetterbush
099_lindera_benzoin_1.png,99,Lindera benzoin,Spicebush
099_lindera_benzoin_2.png,99,Lindera benzoin,Spicebush
099_lindera_benzoin_3.png,99,Lindera benzoin,Spicebush
100_myrica_pensylvanica_1.png,100,Myrica pensylvanica,Northern Bayberry
101_rhododendron_viscosum_1.png,101,Rhododendron viscosum,Swamp Azalea
102_rhus_aromatica_1.png,102,Rhus aromatica,Fragrant Sumac
102_rhus_aromatica_2.png,102,Rhus aromatica,Fragrant Sumac
102_rhus_aromatica_3.png,102,Rhus aromatica,Fragrant Sumac
103_rosa_carolina_1.png,103,Rosa carolina,Carolina Rose
103_rosa_carolina_2.png,103,Rosa carolina,Carolina Rose
104_sambucus_canadensis_1.png,104,Sambucus canadensis,Elderberry
104_sambucus_canadensis_2.png,104,Sambucus canadensis,Elderberry
104_sambucus_canadensis_3.png,104,Sambucus canadensis,Elderberry
105_spiraea_latifolia_1.png,105,Spiraea latifolia,Meadowsweet
105_spiraea_latifolia_2.png,105,Spiraea latifolia,Meadowsweet
106_spiraea_tomentosa_1.png,106,Spiraea tomentosa,Steeplebush
106_spiraea_tomentosa_2.png,106,Spiraea tomentosa,Steeplebush
107_vaccinium_corymbosum_1.png,107,Vaccinium corymbosum,Highbush Blueberry
107_vaccinium_corymbosum_2.png,107,Vaccinium corymbosum,Highbush Blueberry
107_vaccinium_corymbosum_3.png,107,Vaccinium corymbosum,Highbush Blueberry
108_viburnum_acerifolium_1.png,108,Viburnum acerifolium,Mapleleaf Viburnum
108_viburnum_acerifolium_2.png,108,Viburnum acerifolium,Mapleleaf Viburnum
109_viburnum_dentatum_1.png,109,Viburnum dentatum,Arrowwood Viburnum
109_viburnum_dentatum_2.png,109,Viburnum dentatum,Arrowwood Viburnum
109_viburnum_dentatum_3.png,109,Viburnum dentatum,Arrowwood Viburnum
110_viburnum_lentago_1.png,110,Viburnum lentago,Nannyberry
110_viburnum_lentago_2.png,110,Viburnum lentago,Nannyberry
110_viburnum_lentago_3.png,110,Viburnum lentago,Nannyberry
111_viburnum_nudum_1.png,111,Viburnum nudum,Possumhaw Virburnum
111_viburnum_nudum_2.png,111,Viburnum nudum,Possumhaw Virburnum
112_viburnum_trilobum_1.png,112,Viburnum trilobum,Cranberry Viburnum
112_viburnum_trilobum_2.png,112,Viburnum trilobum,Cranberry Viburnum
112_viburnum_trilobum_3.png,112,Viburnum trilobum,Cranberry Viburnum
114_amelanchier_canadensis_1.png,114,Amelanchier canadensis,Serviceberry
114_amelanchier_canadensis_2.png,114,Amelanchier canadensis,Serviceberry
114_amelanchier_canadensis_3.png,114,Amelanchier canadensis,Serviceberry
115_asimina_triloba_1.png,115,Asimina triloba,Common Pawpaw
115_asimina_triloba_2.png,115,Asimina triloba,Common Pawpaw
116_betula_nigra_1.png,116,Betula nigra,River Birch
116_betula_nigra_2.png,116,Betula nigra,River Birch
116_betula_nigra_3.png,116,Betula nigra,River Birch
117_cercis_canadensis_1.png,117,Cercis canadensis,Eastern Redbud
117_cercis_canadensis_2.png,117,Cercis canadensis,Eastern Redbud
117_cercis_canadensis_3.png,117,Cercis canadensis,Eastern Redbud
118_cornus_florida_1.png,118,Cornus florida,Flowering dogwood
118_cornus_florida_2.png,118,Cornus florida,Flowering dogwood
118_cornus_florida_3.png,118,Cornus florida,Flowering dogwood
119_magnolia_virginiana_1.png,119,Magnolia virginiana,Sweetbay magnolia
119_magnolia_virginiana_2.png,119,Magnolia virginiana,Sweetbay magnolia
119_magnolia_virginiana_3.png,119,Magnolia virginiana,Sweetbay magnolia
